,Utilisateur,Date,Heure,Action,Attribut
316,ddaniaupotter,2009-02-13,13:42:22,Afficher le contenu d''un message,IDFORUMTEST=7
317,ddaniaupotter,2009-02-13,13:42:22,Afficher le contenu d''un message,IDMSGTEST=1192
318,ddaniaupotter,2009-02-13,13:42:35,Afficher le contenu d''un message,IDFORUMTEST=7
319,ddaniaupotter,2009-02-13,13:42:35,Afficher le contenu d''un message,IDMSGTEST=1190
320,ddaniaupotter,2009-02-13,13:42:41,Afficher le contenu d''un message,IDFORUMTEST=7
321,ddaniaupotter,2009-02-13,13:42:41,Afficher le contenu d''un message,IDMSGTEST=1192
322,ddaniaupotter,2009-02-13,13:42:45,Afficher une structure (cours/forum),IDFORUMTEST=7
323,ddaniaupotter,2009-02-13,13:42:46,Afficher une structure (cours/forum),IDFORUMTEST=7
324,gachort,2009-02-13,14:21:40,Connexion,login=gachort
325,gachort,2009-02-13,14:21:42,Afficher une structure (cours/forum),IDFORUMTEST=7
326,gachort,2009-02-13,14:22:03,Afficher une structure (cours/forum),IDFORUMTEST=7
327,gachort,2009-02-13,15:04:41,Afficher une structure (cours/forum),IDFORUMTEST=7
328,gachort,2009-02-13,15:05:26,Afficher une structure (cours/forum),IDFORUMTEST=10
329,gachort,2009-02-13,15:05:33,Afficher le contenu d''un message,IDFORUMTEST=10
330,gachort,2009-02-13,15:05:33,Afficher le contenu d''un message,IDMSGTEST=1193
331,gachort,2009-02-13,15:05:47,Afficher le contenu d''un message,IDFORUMTEST=10
332,gachort,2009-02-13,15:05:47,Afficher le contenu d''un message,IDMSGTEST=1194
333,gachort,2009-02-13,22:06:41,Bouger la scrollbar en bas,IDFORUMTEST=10
334,gachort,2009-02-13,22:06:41,Bouger la scrollbar en bas,IDMSGTEST=1194
335,gachort,2009-02-13,22:06:41,Bouger la scrollbar en bas,ScrollVertical
336,gachort,2009-02-13,22:07:06,Bouger la scrollbar en bas - afficher la fin du message,IDFORUMTEST=10
337,gachort,2009-02-13,22:07:06,Bouger la scrollbar en bas - afficher la fin du message,IDMSGTEST=1194
338,gachort,2009-02-13,22:07:06,Bouger la scrollbar en bas - afficher la fin du message,ScrollVertical
339,gachort,2009-02-13,15:09:50,Répondre à un message test,IDFORUMTEST=10
340,gachort,2009-02-13,15:09:50,Répondre à un message test,IDMSGTEST=1199
341,gachort,2009-02-13,15:09:50,Répondre à un message test,IDPARENTTEST=1194
342,gachort,2009-02-13,15:10:00,Afficher une structure (cours/forum),IDFORUMTEST=11
343,gachort,2009-02-13,15:10:08,Afficher une structure (cours/forum),IDFORUMTEST=10
344,gachort,2009-02-13,15:10:14,Afficher le contenu d''un message,IDFORUMTEST=10
345,gachort,2009-02-13,15:10:14,Afficher le contenu d''un message,IDMSGTEST=1167
346,gachort,2009-02-13,15:10:16,Afficher le contenu d''un message,IDFORUMTEST=10
347,gachort,2009-02-13,15:10:16,Afficher le contenu d''un message,IDMSGTEST=1185
348,tdelille,2009-02-13,17:12:40,Connexion,login=tdelille
349,tdelille,2009-02-13,17:12:42,Afficher une structure (cours/forum),IDFORUMTEST=10
350,tdelille,2009-02-13,17:12:50,Afficher le contenu d''un message,IDFORUMTEST=10
351,tdelille,2009-02-13,17:12:50,Afficher le contenu d''un message,IDMSGTEST=1185
352,tdelille,2009-02-13,17:13:18,Afficher le contenu d''un message,IDFORUMTEST=10
353,tdelille,2009-02-13,17:13:18,Afficher le contenu d''un message,IDMSGTEST=1186
354,tdelille,2009-02-13,17:13:25,Afficher le contenu d''un message,IDFORUMTEST=10
355,tdelille,2009-02-13,17:13:25,Afficher le contenu d''un message,IDMSGTEST=1193
356,tdelille,2009-02-13,17:13:34,Afficher le contenu d''un message,IDFORUMTEST=10
357,tdelille,2009-02-13,17:13:34,Afficher le contenu d''un message,IDMSGTEST=1194
358,tdelille,2009-02-13,17:13:47,Afficher le contenu d''un message,IDFORUMTEST=10
359,tdelille,2009-02-13,17:13:47,Afficher le contenu d''un message,IDMSGTEST=1199
360,tdelille,2009-02-13,17:13:56,Afficher le contenu d''un message,IDFORUMTEST=10
361,tdelille,2009-02-13,17:13:56,Afficher le contenu d''un message,IDMSGTEST=1186
362,tdelille,2009-02-13,17:15:21,Répondre à un message test,IDFORUMTEST=10
363,tdelille,2009-02-13,17:15:21,Répondre à un message test,IDMSGTEST=1200
364,tdelille,2009-02-13,17:15:21,Répondre à un message test,IDPARENTTEST=1186
365,tdelille,2009-02-13,17:15:35,Afficher une structure (cours/forum),IDFORUMTEST=7
366,tdelille,2009-02-13,17:15:46,Afficher le contenu d''un message,IDFORUMTEST=7
367,tdelille,2009-02-13,17:15:46,Afficher le contenu d''un message,IDMSGTEST=1183
368,tdelille,2009-02-13,17:16:44,Répondre à un message test,IDFORUMTEST=7
369,tdelille,2009-02-13,17:16:44,Répondre à un message test,IDMSGTEST=1201
370,tdelille,2009-02-13,17:16:44,Répondre à un message test,IDPARENTTEST=1183
371,tdelille,2009-02-13,17:16:51,Afficher le contenu d''un message,IDFORUMTEST=7
372,tdelille,2009-02-13,17:16:51,Afficher le contenu d''un message,IDMSGTEST=1184
373,tdelille,2009-02-13,17:17:55,Afficher le contenu d''un message,IDFORUMTEST=7
374,tdelille,2009-02-13,17:17:55,Afficher le contenu d''un message,IDMSGTEST=1187
375,tdelille,2009-02-13,17:18:12,Afficher le contenu d''un message,IDFORUMTEST=7
376,tdelille,2009-02-13,17:18:12,Afficher le contenu d''un message,IDMSGTEST=1188
377,tdelille,2009-02-13,17:18:21,Afficher le contenu d''un message,IDFORUMTEST=7
378,tdelille,2009-02-13,17:18:21,Afficher le contenu d''un message,IDMSGTEST=1191
379,tdelille,2009-02-13,17:18:28,Afficher le contenu d''un message,IDFORUMTEST=7
380,tdelille,2009-02-13,17:18:28,Afficher le contenu d''un message,IDMSGTEST=1189
381,tdelille,2009-02-13,17:19:01,Répondre à un message test,IDFORUMTEST=7
382,tdelille,2009-02-13,17:19:01,Répondre à un message test,IDMSGTEST=1202
383,tdelille,2009-02-13,17:19:01,Répondre à un message test,IDPARENTTEST=1189
384,tdelille,2009-02-13,17:19:10,Afficher le contenu d''un message,IDFORUMTEST=7
385,tdelille,2009-02-13,17:19:10,Afficher le contenu d''un message,IDMSGTEST=1190
386,tdelille,2009-02-13,17:19:18,Afficher le contenu d''un message,IDFORUMTEST=7
387,tdelille,2009-02-13,17:19:18,Afficher le contenu d''un message,IDMSGTEST=1192
388,tdelille,2009-02-13,17:19:27,Afficher le contenu d''un message,IDFORUMTEST=7
389,tdelille,2009-02-13,17:19:27,Afficher le contenu d''un message,IDMSGTEST=1202
390,tdelille,2009-02-13,17:19:50,Afficher le contenu d''un message,IDFORUMTEST=7
391,tdelille,2009-02-13,17:19:50,Afficher le contenu d''un message,IDMSGTEST=1183
392,tdelille,2009-02-13,17:20:16,Afficher le contenu d''un message,IDFORUMTEST=7
393,tdelille,2009-02-13,17:20:16,Afficher le contenu d''un message,IDMSGTEST=1184
394,tdelille,2009-02-13,17:21:48,Afficher le contenu d''un message,IDFORUMTEST=7
395,tdelille,2009-02-13,17:21:48,Afficher le contenu d''un message,IDMSGTEST=1187
396,tdelille,2009-02-13,17:21:52,Afficher le contenu d''un message,IDFORUMTEST=7
397,tdelille,2009-02-13,17:21:52,Afficher le contenu d''un message,IDMSGTEST=1201
398,tdelille,2009-02-13,17:22:07,Afficher le contenu d''un message,IDFORUMTEST=7
399,tdelille,2009-02-13,17:22:07,Afficher le contenu d''un message,IDMSGTEST=1188
400,tdelille,2009-02-13,17:22:17,Afficher le contenu d''un message,IDFORUMTEST=7
401,tdelille,2009-02-13,17:22:17,Afficher le contenu d''un message,IDMSGTEST=1191
402,tdelille,2009-02-13,17:26:22,Répondre à un message test,IDFORUMTEST=7
403,tdelille,2009-02-13,17:26:22,Répondre à un message test,IDMSGTEST=1203
404,tdelille,2009-02-13,17:26:22,Répondre à un message test,IDPARENTTEST=1191
405,tdelille,2009-02-13,17:26:22,Citer un message,IDFORUMTEST=7
406,tdelille,2009-02-13,17:26:22,Citer un message,IDMSGTEST=1191
407,tdelille,2009-02-13,17:26:53,Afficher le contenu d''un message,IDFORUMTEST=7
408,tdelille,2009-02-13,17:26:53,Afficher le contenu d''un message,IDMSGTEST=1189
409,tdelille,2009-02-13,17:28:09,Répondre à un message test,IDFORUMTEST=7
410,tdelille,2009-02-13,17:28:09,Répondre à un message test,IDMSGTEST=1204
411,tdelille,2009-02-13,17:28:09,Répondre à un message test,IDPARENTTEST=1189
412,tdelille,2009-02-13,17:28:24,Afficher le contenu d''un message,IDFORUMTEST=7
413,tdelille,2009-02-13,17:28:24,Afficher le contenu d''un message,IDMSGTEST=1190
414,tdelille,2009-02-13,17:28:31,Afficher le contenu d''un message,IDFORUMTEST=7
415,tdelille,2009-02-13,17:28:31,Afficher le contenu d''un message,IDMSGTEST=1192
416,tdelille,2009-02-13,17:28:34,Afficher le contenu d''un message,IDFORUMTEST=7
417,tdelille,2009-02-13,17:28:34,Afficher le contenu d''un message,IDMSGTEST=1190
418,tdelille,2009-02-13,17:32:18,Afficher le contenu d''un message,IDFORUMTEST=7
419,tdelille,2009-02-13,17:32:18,Afficher le contenu d''un message,IDMSGTEST=1192
420,tdelille,2009-02-13,17:32:54,Afficher une structure (cours/forum),IDFORUMTEST=7
421,tdelille,2009-02-13,17:33:00,Afficher le contenu d''un message,IDFORUMTEST=7
422,tdelille,2009-02-13,17:33:00,Afficher le contenu d''un message,IDMSGTEST=1192
423,tdelille,2009-02-13,17:34:21,Répondre à un message test,IDFORUMTEST=7
424,tdelille,2009-02-13,17:34:21,Répondre à un message test,IDMSGTEST=1205
425,tdelille,2009-02-13,17:34:21,Répondre à un message test,IDPARENTTEST=1192
426,tdelille,2009-02-13,17:34:21,Citer un message,IDFORUMTEST=7
427,tdelille,2009-02-13,17:34:21,Citer un message,IDMSGTEST=1192
428,tdelille,2009-02-13,17:35:47,Afficher une structure (cours/forum),IDFORUMTEST=7
429,tdelille,2009-02-13,17:35:56,Afficher une structure (cours/forum),IDFORUMTEST=9
430,tdelille,2009-02-13,17:36:03,Afficher le contenu d''un message,IDFORUMTEST=9
431,tdelille,2009-02-13,17:36:03,Afficher le contenu d''un message,IDMSGTEST=1197
432,tdelille,2009-02-13,17:36:23,Afficher le contenu d''un message,IDFORUMTEST=9
433,tdelille,2009-02-13,17:36:23,Afficher le contenu d''un message,IDMSGTEST=1198
434,tdelille,2009-02-13,17:38:41,Afficher une structure (cours/forum),IDFORUMTEST=7
435,tdelille,2009-02-13,17:38:58,Afficher le contenu d''un message,IDFORUMTEST=7
436,tdelille,2009-02-13,17:38:58,Afficher le contenu d''un message,IDMSGTEST=1203
437,tdelille,2009-02-13,18:09:59,Connexion,login=tdelille
438,tdelille,2009-02-13,18:10:06,Afficher une structure (cours/forum),IDFORUMTEST=10
439,tdelille,2009-02-13,18:10:35,Afficher une structure (cours/forum),IDFORUMTEST=7
440,ddaniaupotter,2009-02-13,18:11:57,Afficher une structure (cours/forum),IDFORUMTEST=7
441,ddaniaupotter,2009-02-13,18:12:04,Afficher le contenu d''un message,IDFORUMTEST=7
442,ddaniaupotter,2009-02-13,18:12:04,Afficher le contenu d''un message,IDMSGTEST=1201
443,ddaniaupotter,2009-02-13,18:12:16,Afficher le contenu d''un message,IDFORUMTEST=7
444,ddaniaupotter,2009-02-13,18:12:16,Afficher le contenu d''un message,IDMSGTEST=1203
445,ddaniaupotter,2009-02-13,18:12:44,Afficher le contenu d''un message,IDFORUMTEST=7
446,ddaniaupotter,2009-02-13,18:12:44,Afficher le contenu d''un message,IDMSGTEST=1202
447,ddaniaupotter,2009-02-13,18:12:53,Afficher le contenu d''un message,IDFORUMTEST=7
448,ddaniaupotter,2009-02-13,18:12:53,Afficher le contenu d''un message,IDMSGTEST=1204
449,ddaniaupotter,2009-02-13,18:13:01,Afficher le contenu d''un message,IDFORUMTEST=7
450,ddaniaupotter,2009-02-13,18:13:01,Afficher le contenu d''un message,IDMSGTEST=1205
451,ddaniaupotter,2009-02-13,18:13:12,Afficher le contenu d''un message,IDFORUMTEST=7
452,ddaniaupotter,2009-02-13,18:13:12,Afficher le contenu d''un message,IDMSGTEST=1204
453,ddaniaupotter,2009-02-13,18:13:17,Afficher le contenu d''un message,IDFORUMTEST=7
454,ddaniaupotter,2009-02-13,18:13:17,Afficher le contenu d''un message,IDMSGTEST=1202
455,ddaniaupotter,2009-02-13,18:13:20,Afficher le contenu d''un message,IDFORUMTEST=7
456,ddaniaupotter,2009-02-13,18:13:20,Afficher le contenu d''un message,IDMSGTEST=1204
457,ddaniaupotter,2009-02-13,18:14:40,Répondre à un message test,IDFORUMTEST=7
458,ddaniaupotter,2009-02-13,18:14:40,Répondre à un message test,IDMSGTEST=1206
459,ddaniaupotter,2009-02-13,18:14:40,Répondre à un message test,IDPARENTTEST=1204
460,ddaniaupotter,2009-02-13,18:14:49,Afficher le contenu d''un message,IDFORUMTEST=7
461,ddaniaupotter,2009-02-13,18:14:49,Afficher le contenu d''un message,IDMSGTEST=1204
462,tdelille,2009-02-13,18:17:34,Poster un nouveau message test,IDFORUMTEST=7
463,tdelille,2009-02-13,18:17:34,Poster un nouveau message test,IDMSGTEST=1207
464,tdelille,2009-02-13,18:29:59,Connexion,login=tdelille
465,tdelille,2009-02-13,18:29:59,Afficher une structure (cours/forum),IDFORUMTEST=7
466,tdelille,2009-02-13,18:30:10,Afficher le contenu d''un message,IDFORUMTEST=7
467,tdelille,2009-02-13,18:30:10,Afficher le contenu d''un message,IDMSGTEST=1183
468,tdelille,2009-02-13,18:32:18,Répondre à un message test,IDFORUMTEST=7
469,tdelille,2009-02-13,18:32:18,Répondre à un message test,IDMSGTEST=1208
470,tdelille,2009-02-13,18:32:18,Répondre à un message test,IDPARENTTEST=1183
471,tdelille,2009-02-13,18:32:18,Citer un message,IDFORUMTEST=7
472,tdelille,2009-02-13,18:32:18,Citer un message,IDMSGTEST=1183
473,gachort,2009-02-14,01:45:54,Connexion,login=gachort
474,gachort,2009-02-14,01:45:57,Afficher une structure (cours/forum),IDFORUMTEST=7
475,gachort,2009-02-14,01:46:07,Afficher le contenu d''un message,IDFORUMTEST=7
476,gachort,2009-02-14,01:46:07,Afficher le contenu d''un message,IDMSGTEST=1201
477,gachort,2009-02-14,01:46:17,Afficher le contenu d''un message,IDFORUMTEST=7
478,gachort,2009-02-14,01:46:17,Afficher le contenu d''un message,IDMSGTEST=1208
479,gachort,2009-02-14,01:46:59,Afficher le contenu d''un message,IDFORUMTEST=7
480,gachort,2009-02-14,01:46:59,Afficher le contenu d''un message,IDMSGTEST=1203
481,gachort,2009-02-14,01:47:44,Afficher le contenu d''un message,IDFORUMTEST=7
482,gachort,2009-02-14,01:47:44,Afficher le contenu d''un message,IDMSGTEST=1202
483,gachort,2009-02-14,01:47:50,Afficher le contenu d''un message,IDFORUMTEST=7
484,gachort,2009-02-14,01:47:50,Afficher le contenu d''un message,IDMSGTEST=1189
485,gachort,2009-02-14,01:47:55,Afficher le contenu d''un message,IDFORUMTEST=7
486,gachort,2009-02-14,01:47:55,Afficher le contenu d''un message,IDMSGTEST=1202
487,gachort,2009-02-14,01:48:01,Afficher le contenu d''un message,IDFORUMTEST=7
488,gachort,2009-02-14,01:48:01,Afficher le contenu d''un message,IDMSGTEST=1204
489,gachort,2009-02-14,01:48:09,Afficher le contenu d''un message,IDFORUMTEST=7
490,gachort,2009-02-14,01:48:09,Afficher le contenu d''un message,IDMSGTEST=1206
491,gachort,2009-02-14,01:48:16,Afficher le contenu d''un message,IDFORUMTEST=7
492,gachort,2009-02-14,01:48:16,Afficher le contenu d''un message,IDMSGTEST=1205
493,gachort,2009-02-14,01:48:26,Afficher le contenu d''un message,IDFORUMTEST=7
494,gachort,2009-02-14,01:48:26,Afficher le contenu d''un message,IDMSGTEST=1207
495,gachort,2009-02-14,01:48:50,Afficher une structure (cours/forum),IDFORUMTEST=7
496,gachort,2009-02-14,01:49:08,Afficher une structure (cours/forum),IDFORUMTEST=9
497,gachort,2009-02-14,01:49:16,Afficher le contenu d''un message,IDFORUMTEST=9
498,gachort,2009-02-14,01:49:16,Afficher le contenu d''un message,IDMSGTEST=1197
499,mmay,2009-02-14,02:24:33,Connexion,login=mmay
500,mmay,2009-02-14,02:24:34,Afficher une structure (cours/forum),IDFORUMTEST=7
501,mmay,2009-02-14,02:24:49,Afficher le contenu d''un message,IDFORUMTEST=7
502,mmay,2009-02-14,02:24:49,Afficher le contenu d''un message,IDMSGTEST=1201
503,mmay,2009-02-14,02:24:53,Afficher le contenu d''un message,IDFORUMTEST=7
504,mmay,2009-02-14,02:24:53,Afficher le contenu d''un message,IDMSGTEST=1208
505,mmay,2009-02-14,02:25:30,Afficher le contenu d''un message,IDFORUMTEST=7
506,mmay,2009-02-14,02:25:30,Afficher le contenu d''un message,IDMSGTEST=1203
507,mmay,2009-02-14,02:25:50,Afficher le contenu d''un message,IDFORUMTEST=7
508,mmay,2009-02-14,02:25:50,Afficher le contenu d''un message,IDMSGTEST=1202
509,mmay,2009-02-14,02:25:54,Afficher le contenu d''un message,IDFORUMTEST=7
510,mmay,2009-02-14,02:25:54,Afficher le contenu d''un message,IDMSGTEST=1204
511,mmay,2009-02-14,02:26:01,Afficher le contenu d''un message,IDFORUMTEST=7
512,mmay,2009-02-14,02:26:01,Afficher le contenu d''un message,IDMSGTEST=1206
513,mmay,2009-02-14,02:26:10,Afficher le contenu d''un message,IDFORUMTEST=7
514,mmay,2009-02-14,02:26:10,Afficher le contenu d''un message,IDMSGTEST=1205
515,mmay,2009-02-14,02:26:22,Afficher le contenu d''un message,IDFORUMTEST=7
516,mmay,2009-02-14,02:26:22,Afficher le contenu d''un message,IDMSGTEST=1207
517,mmay,2009-02-14,02:27:09,Afficher une structure (cours/forum),IDFORUMTEST=9
518,mmay,2009-02-14,02:27:19,Afficher une structure (cours/forum),IDFORUMTEST=10
519,mmay,2009-02-14,02:27:25,Afficher le contenu d''un message,IDFORUMTEST=10
520,mmay,2009-02-14,02:27:25,Afficher le contenu d''un message,IDMSGTEST=1199
521,mmay,2009-02-14,02:27:40,Afficher le contenu d''un message,IDFORUMTEST=10
522,mmay,2009-02-14,02:27:40,Afficher le contenu d''un message,IDMSGTEST=1200
523,mmay,2009-02-14,02:29:00,Répondre à un message test,IDFORUMTEST=10
524,mmay,2009-02-14,02:29:00,Répondre à un message test,IDMSGTEST=1209
525,mmay,2009-02-14,02:29:00,Répondre à un message test,IDPARENTTEST=1200
526,mmay,2009-02-14,02:29:08,Afficher une structure (cours/forum),IDFORUMTEST=11
527,mmay,2009-02-14,02:29:17,Afficher une structure (cours/forum),IDFORUMTEST=7
528,mmay,2009-02-14,02:29:21,Afficher le contenu d''un message,IDFORUMTEST=7
529,mmay,2009-02-14,02:29:21,Afficher le contenu d''un message,IDMSGTEST=1207
530,mmay,2009-02-14,02:30:58,Afficher le contenu d''un message,IDFORUMTEST=7
531,mmay,2009-02-14,02:30:58,Afficher le contenu d''un message,IDMSGTEST=1184
532,mmay,2009-02-14,02:31:09,Afficher le contenu d''un message,IDFORUMTEST=7
533,mmay,2009-02-14,02:31:09,Afficher le contenu d''un message,IDMSGTEST=1207
534,mmay,2009-02-14,02:32:28,Répondre à un message test,IDFORUMTEST=7
535,mmay,2009-02-14,02:32:28,Répondre à un message test,IDMSGTEST=1210
536,mmay,2009-02-14,02:32:28,Répondre à un message test,IDPARENTTEST=1207
537,mmay,2009-02-14,02:32:28,Citer un message,IDFORUMTEST=7
538,mmay,2009-02-14,02:32:28,Citer un message,IDMSGTEST=1207
539,tdelille,2009-02-14,02:34:31,Connexion,login=tdelille
540,tdelille,2009-02-14,02:34:31,Afficher une structure (cours/forum),IDFORUMTEST=7
541,tdelille,2009-02-14,02:34:41,Afficher le contenu d''un message,IDFORUMTEST=7
542,tdelille,2009-02-14,02:34:41,Afficher le contenu d''un message,IDMSGTEST=1206
543,tdelille,2009-02-14,02:34:48,Afficher le contenu d''un message,IDFORUMTEST=7
544,tdelille,2009-02-14,02:34:48,Afficher le contenu d''un message,IDMSGTEST=1210
545,tdelille,2009-02-14,02:35:56,Répondre à un message test,IDFORUMTEST=7
546,tdelille,2009-02-14,02:35:56,Répondre à un message test,IDMSGTEST=1211
547,tdelille,2009-02-14,02:35:56,Répondre à un message test,IDPARENTTEST=1210
548,tdelille,2009-02-14,02:37:07,Afficher le contenu d''un message,IDFORUMTEST=7
549,tdelille,2009-02-14,02:37:07,Afficher le contenu d''un message,IDMSGTEST=1211
550,tdelille,2009-02-14,02:37:13,Afficher le contenu d''un message,IDFORUMTEST=7
551,tdelille,2009-02-14,02:37:13,Afficher le contenu d''un message,IDMSGTEST=1210
552,tdelille,2009-02-14,03:01:02,Afficher une structure (cours/forum),IDFORUMTEST=10
553,tdelille,2009-02-14,03:01:06,Afficher le contenu d''un message,IDFORUMTEST=10
554,tdelille,2009-02-14,03:01:06,Afficher le contenu d''un message,IDMSGTEST=1209
555,ddaniaupotter,2009-02-14,03:59:49,Afficher une structure (cours/forum),IDFORUMTEST=9
556,ddaniaupotter,2009-02-14,03:59:56,Afficher le contenu d''un message,IDFORUMTEST=9
557,ddaniaupotter,2009-02-14,03:59:56,Afficher le contenu d''un message,IDMSGTEST=1197
558,ddaniaupotter,2009-02-14,04:00:19,Afficher le contenu d''un message,IDFORUMTEST=9
559,ddaniaupotter,2009-02-14,04:00:19,Afficher le contenu d''un message,IDMSGTEST=1198
560,ddaniaupotter,2009-02-14,04:00:27,Afficher le contenu d''un message,IDFORUMTEST=9
561,ddaniaupotter,2009-02-14,04:00:27,Afficher le contenu d''un message,IDMSGTEST=1197
562,ddaniaupotter,2009-02-14,04:00:45,Afficher une structure (cours/forum),IDFORUMTEST=7
563,ddaniaupotter,2009-02-14,04:00:52,Afficher le contenu d''un message,IDFORUMTEST=7
564,ddaniaupotter,2009-02-14,04:00:52,Afficher le contenu d''un message,IDMSGTEST=1208
565,ddaniaupotter,2009-02-14,04:02:10,Afficher le contenu d''un message,IDFORUMTEST=7
566,ddaniaupotter,2009-02-14,04:02:10,Afficher le contenu d''un message,IDMSGTEST=1207
567,ddaniaupotter,2009-02-14,04:02:27,Afficher le contenu d''un message,IDFORUMTEST=7
